     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
   1000000,      1514,         0,    51.2,pymatching,c57c8886affa717624947e77cd249ba2d2cf43df42ceb4f3d185059d5914e5a8,"{""distance"":11,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":11,""sq_error"":0.00062,""tq_error"":0.0028}",
   1000000,      1051,         0,    43.8,pymatching,d126e7d7dc9f94840d7f53145390db8bebd3be5d338626502a77e74e0d1f6513,"{""distance"":11,""idle_error"":0.009,""meas_error"":0.004,""reset_error"":0.0015,""rounds"":11,""sq_error"":0.00062,""tq_error"":0.0028}",
   1000000,       879,         0,    40.8,pymatching,aedf199ed5043fb4c5f16dc759a84bba6c2030c4f47c37b8c03b9c6ae029fea4,"{""distance"":11,""idle_error"":0.009,""meas_error"":0.002,""reset_error"":0.0015,""rounds"":11,""sq_error"":0.00062,""tq_error"":0.0028}",
   1000000,      2811,         0,    64.2,pymatching,c204d7badd9745165e2b480cfc15c4335707ca1e379912ae48081e322970573d,"{""distance"":11,""idle_error"":0.009,""meas_error"":0.016,""reset_error"":0.0015,""rounds"":11,""sq_error"":0.00062,""tq_error"":0.0028}",
   1000000,     10700,         0,   100.4,pymatching,216633e6f903da283a566fb1e0080fbe08e942162bf9bf4b04f6baa808e0f47c,"{""distance"":11,""idle_error"":0.009,""meas_error"":0.032,""reset_error"":0.0015,""rounds"":11,""sq_error"":0.00062,""tq_error"":0.0028}",
   1000000,       482,         0,    80.0,pymatching,48832a27ec8e2f03dc61fa618db71ce47a05be8f96a0f624926010d49445b91c,"{""distance"":13,""idle_error"":0.009,""meas_error"":0.004,""reset_error"":0.0015,""rounds"":13,""sq_error"":0.00062,""tq_error"":0.0028}",
   1000000,      1612,         0,   118.9,pymatching,3eb1f54b68ac188d725189c07f374ab69b89ce55dbeb7aa7e4f561f89b82770d,"{""distance"":13,""idle_error"":0.009,""meas_error"":0.016,""reset_error"":0.0015,""rounds"":13,""sq_error"":0.00062,""tq_error"":0.0028}",
   1000000,      7276,         0,   185.1,pymatching,23ab6faf2250f055a09462dbb2f8b82049ce4b109dbdaca0cf2d6add9a6d82d2,"{""distance"":13,""idle_error"":0.009,""meas_error"":0.032,""reset_error"":0.0015,""rounds"":13,""sq_error"":0.00062,""tq_error"":0.0028}",
   1000000,       760,         0,    93.2,pymatching,efaf8bc433aa515d2ee40e41b26d5f1e307182ab34f9c3d65267d25556366804,"{""distance"":13,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":13,""sq_error"":0.00062,""tq_error"":0.0028}",
   1000000,       348,         0,    74.2,pymatching,aa2267da8868ae6c0598a0c74487b590486a7dddd42628029628060ce85f1bff,"{""distance"":13,""idle_error"":0.009,""meas_error"":0.002,""reset_error"":0.0015,""rounds"":13,""sq_error"":0.00062,""tq_error"":0.0028}",
   1000000,       896,         0,   217.3,pymatching,8200127bd72af14ecf798f3c67a4d8805ebf1834faafec9747b47f11b1a43775,"{""distance"":15,""idle_error"":0.009,""meas_error"":0.016,""reset_error"":0.0015,""rounds"":15,""sq_error"":0.00062,""tq_error"":0.0028}",
   1000000,      5080,         0,   344.9,pymatching,08a8092c885c083af9e58678d24d042a93beef4ca6a20fcaadffb7b06751bbd2,"{""distance"":15,""idle_error"":0.009,""meas_error"":0.032,""reset_error"":0.0015,""rounds"":15,""sq_error"":0.00062,""tq_error"":0.0028}",
   1000000,       156,         0,   133.5,pymatching,071f523cf95ab07c4d57561545e39e5f725dd83236cc4b2a7e1ac01231ff23bf,"{""distance"":15,""idle_error"":0.009,""meas_error"":0.002,""reset_error"":0.0015,""rounds"":15,""sq_error"":0.00062,""tq_error"":0.0028}",
   1000000,       221,         0,   145.3,pymatching,ee9d5f72c6e67cc8192f0acf608659356e4a85cef2dcfa7a5a94a17e0da6b833,"{""distance"":15,""idle_error"":0.009,""meas_error"":0.004,""reset_error"":0.0015,""rounds"":15,""sq_error"":0.00062,""tq_error"":0.0028}",
   1000000,       197,         0,   297.7,pymatching,d9805885fc3b27893b9d953859b2344c5f23a78030d0f3e00ea0d09f72fcde16,"{""distance"":17,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":17,""sq_error"":0.00062,""tq_error"":0.0028}",
   1000000,        84,         0,   228.4,pymatching,db0a1a02176646f4c433c6cdff62ce6ccf98f4513a0ed2b899f558246d965928,"{""distance"":17,""idle_error"":0.009,""meas_error"":0.002,""reset_error"":0.0015,""rounds"":17,""sq_error"":0.00062,""tq_error"":0.0028}",
   1000000,       360,         0,   168.7,pymatching,df490988cbffca08e362ec0b51e7f371f49a0eb1143c41fb977afc8aa6062206,"{""distance"":15,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":15,""sq_error"":0.00062,""tq_error"":0.0028}",
   1000000,       480,         0,   377.3,pymatching,21793e2d86c239ffcc5a5b9f0249e33f93d7a6f77ab77c76a84411d659266c00,"{""distance"":17,""idle_error"":0.009,""meas_error"":0.016,""reset_error"":0.0015,""rounds"":17,""sq_error"":0.00062,""tq_error"":0.0028}",
   1000000,       101,         0,   247.8,pymatching,fec48c66c0e59ee41d0c179024901aca7aba36e8dba9014709eec6359989e631,"{""distance"":17,""idle_error"":0.009,""meas_error"":0.004,""reset_error"":0.0015,""rounds"":17,""sq_error"":0.00062,""tq_error"":0.0028}",
   1000000,      3285,         0,   612.3,pymatching,0609ddc41836b9c852166fc5ebd98665046a7e0d8ddfd128e64c2411fda8d34a,"{""distance"":17,""idle_error"":0.009,""meas_error"":0.032,""reset_error"":0.0015,""rounds"":17,""sq_error"":0.00062,""tq_error"":0.0028}",
   1000000,        30,         0,   384.7,pymatching,c643a0e8d193caa3479502d45d02079641da5b23818f4e323bc007a20d3c34cb,"{""distance"":19,""idle_error"":0.009,""meas_error"":0.002,""reset_error"":0.0015,""rounds"":19,""sq_error"":0.00062,""tq_error"":0.0028}",
   1000000,        97,         0,   490.5,pymatching,4b42c14571f998e49265bc5ca802b4b53191a0c9a615c4f21535bf047ed0d950,"{""distance"":19,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":19,""sq_error"":0.00062,""tq_error"":0.0028}",
