     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
  10000000,      2774,         0,   382.0,pymatching,946372ce778b9e5bb1d674dccc20b57dac4ddf5a73762828ca107c8309a8bad2,"{""distance"":11,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":11,""sq_error"":0.00062,""tq_error"":0.0014}",
  10000000,     14664,         0,   515.4,pymatching,c57c8886affa717624947e77cd249ba2d2cf43df42ceb4f3d185059d5914e5a8,"{""distance"":11,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":11,""sq_error"":0.00062,""tq_error"":0.0028}",
  10000000,     52753,         0,   670.3,pymatching,69f153a90f66f8c5405eeab601b25c38eb9fad3d18c8f694ceea46eb43ec665d,"{""distance"":11,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":11,""sq_error"":0.00062,""tq_error"":0.0042}",
   7980851,    110166,         0,   664.3,pymatching,1d8cc3d8bebf55f65223c50f203732ea49f4b78064f86b2ce8c4ab604bc03baa,"{""distance"":11,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":11,""sq_error"":0.00062,""tq_error"":0.0056}",
  10000000,     34238,         0,  1240.2,pymatching,6437d9b14f41c13016beb6684ffd25af583c75c75ec7bf323b73891a91949c6d,"{""distance"":13,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":13,""sq_error"":0.00062,""tq_error"":0.0042}",
  10000000,       924,         0,   678.8,pymatching,3f7eb64915d503271f01abe3406e4bb78e1b4556709a58b1ec1d5311542394f3,"{""distance"":13,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":13,""sq_error"":0.00062,""tq_error"":0.0014}",
  10000000,      7620,         0,   929.6,pymatching,efaf8bc433aa515d2ee40e41b26d5f1e307182ab34f9c3d65267d25556366804,"{""distance"":13,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":13,""sq_error"":0.00062,""tq_error"":0.0028}",
   9507908,    103260,         0,  1496.5,pymatching,1b0a0c44e817ddb88d699c9eb9c541b7630afc8943a759bfb609e2f7e2340c50,"{""distance"":13,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":13,""sq_error"":0.00062,""tq_error"":0.0056}",
  10000000,       324,         0,  1184.7,pymatching,2af7a9b23adb793b7c2896bc883725cc2d58a1874bb064ae464a56690213ce4b,"{""distance"":15,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":15,""sq_error"":0.00062,""tq_error"":0.0014}",
  10000000,      3843,         0,  1645.7,pymatching,df490988cbffca08e362ec0b51e7f371f49a0eb1143c41fb977afc8aa6062206,"{""distance"":15,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":15,""sq_error"":0.00062,""tq_error"":0.0028}",
  10000000,     22326,         0,  2219.0,pymatching,97f08209cf9aaf9345564f6b98681666747f1eca93174f018386875bf27fd11a,"{""distance"":15,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":15,""sq_error"":0.00062,""tq_error"":0.0042}",
  10000000,     85493,         0,  2918.8,pymatching,0e81496e869696a36aaaa7c206f3c7360cb3791205dc7546420a44eb3be246e8,"{""distance"":15,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":15,""sq_error"":0.00062,""tq_error"":0.0056}",
  10000000,     14233,         0,  3921.2,pymatching,b9e29150f98f8fbf554213107f75350b576f78abac27c2749a4905713e05434a,"{""distance"":17,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":17,""sq_error"":0.00062,""tq_error"":0.0042}",
  10000000,       102,         0,  2004.8,pymatching,58ec4d14ca4fb885fc31b40057b8f715c93ec1c6a1d1d9c9bf41932ddecc76c1,"{""distance"":17,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":17,""sq_error"":0.00062,""tq_error"":0.0014}",
  10000000,      1804,         0,  2859.8,pymatching,d9805885fc3b27893b9d953859b2344c5f23a78030d0f3e00ea0d09f72fcde16,"{""distance"":17,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":17,""sq_error"":0.00062,""tq_error"":0.0028}",
  10000000,     66132,         0,  5195.3,pymatching,d4f18b32947769bd64884c3f06dad3a321ba03618c4dff72236a4172262ccf49,"{""distance"":17,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":17,""sq_error"":0.00062,""tq_error"":0.0056}",
  10000000,       200,         0, 13039.5,pymatching,1de73d02ecfbc14d0686a236b4667249e5531142397af95a8fc84818515bc8d6,"{""distance"":23,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":23,""sq_error"":0.00062,""tq_error"":0.0028}",
  10000000,         2,         0,  8551.4,pymatching,a05d9675446390ee25bc421a5a50fd4233dc2c5bbca4067a6d2d1567d00fe1a4,"{""distance"":23,""idle_error"":0.009,""meas_error"":0.008,""reset_error"":0.0015,""rounds"":23,""sq_error"":0.00062,""tq_error"":0.0014}",
